poiid,poiname,poiname_py,poiname_en,adcode,otype,stype,atype,rank,updatetime,update_flag,max_updatetime,address,address_en,x,y
1009921957,大成律师事务所,DaChengLvShiShiWuSuo,,210103,0X7,0x7,0x1,0.5,,1,,友好街16号奉天银座B座505,,123.441627,41.812812
1009915113,金宝装饰,JinBaoZhuangShi,,210103,0X7,0x0,0x0,0.5,,1,,东顺城街68号,,123.4641,41.798817
1009921324,善晟贤启名社,ShanShengXianQiMingShe,,210103,0X7,0x0,0x0,0.5,,1,,大南街239号,,123.459222,41.783056
1009921333,创誉上下水服务队,ChuangYuShangXiaShuiFuWuDui,,210103,0X7,0x0,0x0,0.5,,1,,东滨河路114号,,123.460867,41.77865
1009920658,斯康达中医推拿院二部,SiKangDaZhongYiTuiNaYuanErBu,,210103,0X7,0xE,0x0,0.5,,1,,乐郊路15号,,123.449629,41.791816
1009926927,天源翔,TianYuanXiang,,210103,0X7,0x10,0x0,0.5,,1,,沈州路60号,,123.44373,41.793325
1009920425,吉庆房产,JiQingFangChan,,210103,0X7,0x10,0x0,0.5,,1,,小南街165号,,123.454847,41.784329
1009920426,酷派客户服务中心(小北关街),KuPaiKeHuFuWuZhongXin(XiaoBeiGuanJie),,210103,0X7,0xC,0x0,0.5,,1,,小北关街128号,,123.451844,41.815254
1009933839,邦德电动车(沈阳大南旗舰店),BangDeDianDongCheShenYangDaNanQiJianDian,,210103,0X6,0xC,0x8,0.5,,1,,南顺城路63号,,123.457978,41.792683
1009922728,美萍复印社,MeiPingFuYinShe,,210103,0X7,0x0,0x0,0.5,,1,,正阳街234号,,123.453177,41.793995
1009922913,沈阳水务令闻收费站,ShenYangShuiWuLingWenShouFeiZhan,,210103,0X7,0x9,0x0,0.5,,1,,令闻街97号,,123.448329,41.809407
1009922914,中国体育彩票(南一经街),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,南一经街152号,,123.43333,41.784335
1009922915,沈阳国旅票务中心,ShenYangGuoLvPiaoWuZhongXin,,210103,0X7,0x3,0x1,0.5,,1,,小西路44号,,123.442908,41.801601
1009912556,北方农垦搬家,BeiFangNongKenBanJia,,210103,0X7,0x11,0x0,0.5,,1,,北一经街67号,,123.430091,41.792394
1009912778,三洋售后服务中心,SanYangShouHouFuWuZhongXin,,210103,0X7,0xC,0x0,0.5,,1,,万寿寺街155号,,123.445077,41.797149
1009919467,瑞杰·喷绘雕刻,RuiJiePenHuiDiaoKe,,210103,0X7,0x0,0x0,0.5,,1,,大南街385号,,123.456254,41.775425
1009919479,九洲缘太清阁,JiuZhouYuanTaiQingGe,,210103,0X7,0x0,0x0,0.5,,1,,万寿寺街8号,,123.446325,41.804306
1009915649,慧成房产,HuiChengFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南清真路54号,,123.437273,41.803421
1009921827,羽星足疗,YuXingZuLiao,,210103,0X7,0xE,0x0,0.5,,1,,大西路148号,,123.442378,41.795403
1009932981,兴胜便利店,XingShengBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,西滨河路42号,,123.432667,41.783381
1009912034,鑫园房产,XinYuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,大南街302号,,123.457331,41.779538
1009918307,松风画廊,SongFengHuaLang,,210103,0X7,0x0,0x0,0.5,,1,,沈阳路40号,,123.450306,41.798553
1009918739,日月洗衣(晓春社区东),RiYueXiYi(XiaoChunSheQuDong),,210103,0X7,0xF,0x0,0.5,,1,,令闻街35号,,123.447264,41.80698
1009924371,元顺起名馆,YuanShunQiMingGuan,,210103,0X7,0x0,0x0,0.5,,1,,太清宫街6号,,123.446921,41.804254
1009914263,阿三美发室,ASanMeiFaShi,,210103,0X7,0xB,0x0,0.5,,1,,大西路338号通达商厦2层,,123.436535,41.793343
1009926723,顶声灯光音响,DingShengDengGuangYinXiang,,210103,0X7,0x0,0x0,0.5,,1,,万寿寺街155号,,123.445101,41.797323
1009926964,云天命名斋,YunTianMingMingZhai,,210103,0X7,0x0,0x0,0.5,,1,,太清宫街8号,,123.446947,41.803023
1009910881,大染坊发型,DaRanFangFaXing,,210103,0X7,0xB,0x0,0.5,,1,,南顺城路64号,,123.455382,41.79326
1009910884,恋佳房产,LianJiaFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南通天街60号,,123.45705,41.781869
1009917352,万玛鞋吧(先农坛路十七巷),WanMaXieBa(XianNongTanLuShiQiXiang),,210103,0X7,0x0,0x0,0.5,,1,,先农坛路十七巷4号,,123.469316,41.783508
1009917363,新时代国际旅行社有限公司,XinShiDaiGuoJiLvHangSheYouXianGongSi,,210103,0X7,0x1,0x0,0.5,,1,,北站路146号嘉兴国际大厦2023,,123.443853,41.82019
1009917365,贵邦家园房产,GuiBangJiaYuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南关路27号,,123.448648,41.781236
1009957219,玺赢演出服饰(华明小区西南),XiYingYanChuFuShi(HuaMingXiaoQuXiNan),,210103,0X6,0xB,0x0,0.5,,1,,奉天街63号,,123.442254,41.789756
1009957224,雅婷化妆品店,YaTingHuaZhuangPinDian,,210103,0X6,0xE,0x0,0.5,,1,,药王庙路17号,,123.438548,41.796503
1009957642,大清宝泉(沈河旗舰店),DaQingBaoQuanShenHeQiJianDian,,210103,0X6,0xC,0x0,0.5,,1,,文艺路97号,,123.459851,41.777402
1009961282,恒福茶业,HengFuChaYe,,210103,0X6,0xC,0x0,0.5,,1,,市府大路288号沈阳茶城3层C304-C307,,123.439406,41.805845
1009961323,沈阳真龙真空设备技术有限公司,ShenYangZhenLongZhenKongSheBeiJiShuYouXianGongSi,,210103,0X6,0xC,0x0,0.5,,1,,六纬路15号,,123.426389,41.798624
1009940396,零食世家,LingShiShiJia,,210103,0X6,0x0,0x0,0.5,,1,,热闹路50号,,123.447006,41.788306
1009946865,洪丽烟酒商行,HongLiYanJiuShangHang,,210103,0X6,0xC,0xA,0.5,,1,,山东堡路28号,,123.444212,41.815239
1009958319,永旺粮油小河沿店,YongWangLiangYouXiaoHeYanDian,,210103,0X6,0x7,0x3,0.5,,1,,沿泉路11号,,123.4673,41.789044
1009958329,天龙通讯器材顺通店,TianLongTongXunQiCaiShunTongDian,,210103,0X6,0x3,0x5,0.5,,1,,顺通路69号,,123.442298,41.783408
1009936752,沈阳黄金饰品交易中心(中街路),ShenYangHuangJinShiPinJiaoYiZhongXin(ZhongJieLu),,210103,0X6,0xC,0x2,0.5,,1,,中街路58号,,123.452315,41.801582
1009956644,沈阳新特劳保用品城,ShenYangXinTeLaoBaoYongPinCheng,,210103,0X6,0xC,0x0,0.5,,1,,西顺城内街65号,,123.449263,41.798859
1009956647,广源峻茶庄,GuangYuanJunChaZhuang,,210103,0X6,0xC,0x0,0.5,,1,,南一经街58号,,123.431627,41.788835
1009960296,月圆,YueYuan,,210103,0X6,0xC,0x0,0.5,,1,,朝阳街57-9号中街茶城4288,,123.46189,41.799796
1009960409,杭州西湖龙井茶叶有限公司沈阳专卖店,HangZhouXiHuLongJingChaYeYouXianGongSiShenYangZhuanMaiDian,,210103,0X6,0xC,0x0,0.5,,1,,市府大路288号沈阳茶城1层A157号,,123.439406,41.805845
1009941941,老人头(皮鞋专卖店),LaoRenTouPiXieZhuanMaiDian,,210103,0X6,0xB,0x0,0.5,,1,,西顺城街112号,,123.44813,41.799342
1009948430,新宝兴隆杂货店,XinBaoXingLongZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,乐郊路17号,,123.451083,41.791633
1009954519,地一大道,DiYiDaDao,,210103,0X6,0xB,0x0,0.5,,1,,十一纬路260号,,123.430483,41.79194
1009954520,法国欧维雅化妆品销售中心,FaGuoOuWeiYaHuaZhuangPinXiaoShouZhongXin,,210103,0X6,0xE,0x0,0.5,,1,,风雨坛街1号8层,,123.448957,41.792728
1009954521,爱玛电动车文化路店,AiMaDianDongCheWenHuaLuDian,,210103,0X6,0xC,0x8,0.5,,1,,文化路103号,,123.446726,41.771322
1009914941,兰天家电维修中心,LanTianJiaDianWeiXiuZhongXin,,210103,0X7,0xC,0x0,0.5,,1,,万柳塘路44号,,123.469975,41.782051
1009921177,佳丽房产(南通天街),JiaLiFangChan(NanTongTianJie),,210103,0X7,0x10,0x0,0.5,,1,,南通天街42号,,123.456905,41.784554
1009940241,文华售卡站,WenHuaShouKaZhan,,210103,0X6,0x3,0x5,0.5,,1,,北热闹路60号,,123.438389,41.788516
1009953239,每之购便利店(雷格酒店东南),MeiZhiGouBianLiDian(LeiGeJiuDianDongNan),,210103,0X6,0x2,0x0,0.5,,1,,南顺城路1号,,123.449344,41.792798
1009938546,盛隆佳便利店,ShengLongJiaBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,令闻街196号,,123.448469,41.815117
1009938547,利民便利店(北二经街),LiMinBianLiDian(BeiErJingJie),,210103,0X6,0x2,0x0,0.5,,1,,北二经街74号,,123.426822,41.793898
1009938548,沈阳志鼎测绘,ShenYangZhiDingCeHui,,210103,0X6,0xC,0x0,0.5,,1,,大南街412号,,123.455554,41.774997
1009944592,鑫宝龙传真机监控,XinBaoLongChuanZhenJiJianKong,,210103,0X6,0x3,0x6,0.5,,1,,大西路1号,,123.447682,41.796871
1009944604,兴旺食杂店(沈阳市妇女会馆西),XingWangShiZaDian(ShenYangShiFuNvHuiGuanXi),,210103,0X6,0x2,0x0,0.5,,1,,南翰林路50号,,123.450115,41.783006
1009950662,恒信铝塑门窗厂(东滨河路),HengXinLvSuMenChuangChang(DongBinHeLu),,210103,0X6,0x6,0x1,0.5,,1,,东滨河路78号,,123.464007,41.785864
1009938202,卖炭翁,MaiTanWeng,,210103,0X6,0xC,0x0,0.5,,1,,大南街302号,,123.457173,41.77919
1009944674,振亮粮油,ZhenLiangLiangYou,,210103,0X6,0x7,0x3,0.5,,1,,药王庙路13号,,123.437532,41.796558
1009950744,合山,HeShan,,210103,0X6,0x6,0x1,0.5,,1,,东滨河路78号,,123.464026,41.786312
1009949645,乐天宠物超市,LeTianChongWuChaoShi,,210103,0X6,0xC,0xB,0.5,,1,,万柳塘路11号,,123.481375,41.786986
1009947168,山东博山真空泵厂有限公司东北经销处,ShanDongBoShanZhenKongBengChangYouXianGongSiDongBeiJingXiaoChu,,210103,0X6,0xC,0x0,0.5,,1,,二经街10号,,123.427781,41.790663
1009947586,华能电讯,HuaNengDianXun,,210103,0X6,0x3,0x5,0.5,,1,,小北关街126号,,123.452002,41.814238
1009942975,徽宣堂,HuiXuanTang,,210103,0X6,0xC,0x1,0.5,,1,,二纬路30号,,123.42923,41.802827
1009942976,翰韵书画苑,HanYunShuHuaYuan,,210103,0X6,0xC,0x1,0.5,,1,,沈阳路20号,,123.449457,41.79788
1009955538,沈阳纵宇轴承有限公司,ShenYangZongYuZhouChengYouXianGongSi,,210103,0X6,0x6,0x3,0.5,,1,,大西路127号,,123.44349,41.794676
1009955539,金凤食杂店(热闹路),JinFengShiZaDian(ReNaoLu),,210103,0X6,0x2,0x0,0.5,,1,,热闹路50号,,123.4474,41.788449
1009955544,天赐福杂货店,TianCiFuZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,大南街210号,,123.458334,41.782544
1009955549,鸿鹏香烟雪糕店,HongPengXiangYanXueGaoDian,,210103,0X6,0x2,0x0,0.5,,1,,大南街309号,,123.457726,41.779225
1009951972,雨润冷鲜肉专卖(小南街六合巷),YuRunLengXianRouZhuanMai(XiaoNanJieLiuHeXiang),,210103,0X6,0x7,0x3,0.5,,1,,小南街六合巷88号,,123.455455,41.782709
1009959033,利华润滑油经销处,LiHuaRunHuaYouJingXiaoChu,,210103,0X6,0xC,0x0,0.5,,1,,万莲路4号,,123.479705,41.784655
1009959041,同德化工,TongDeHuaGong,,210103,0X6,0xC,0x0,0.5,,1,,西顺城内街95号,,123.448915,41.797092
1009957383,紫芳斋,ZiFangZhai,,210103,0X6,0xC,0x1,0.5,,1,,沈阳路48号,,123.450975,41.797841
1009954551,胖子粮油,PangZiLiangYou,,210103,0X6,0x7,0x3,0.5,,1,,望云寺路97号,,123.437478,41.797387
1009914093,利恒庆典大南店,LiHengQingDianDaNanDian,,210103,0X7,0x0,0x0,0.5,,1,,热闹路108号,,123.458808,41.788163
1009914524,理想教育,LiXiangJiaoYu,,210103,0X7,0x0,0x0,0.5,,1,,望云寺路97号,,123.437467,41.797596
1009910505,天成雕刻喷绘灯箱霓虹灯吸塑,TianChengDiaoKePenHuiDengXiangNiHongDengXiSu,,210103,0X7,0x0,0x0,0.5,,1,,大南街305号,,123.4579,41.779671
1009953503,紫云轩,ZiYunXuan,,210103,0X6,0xC,0x1,0.5,,1,,沈阳路223号,,123.459605,41.79734
1009953922,快乐购孕婴用品店,KuaiLeGouYunYingYongPinDian,,210103,0X6,0xC,0x7,0.5,,1,,热闹路127号,,123.460789,41.787731
1009958373,西顺城五金交电市场水暖厅,XiShunChengWuJinJiaoDianShiChangShuiNuanTing,,210103,0X6,0x6,0x3,0.5,,1,,团结路93号,,123.450542,41.812791
1009951776,佰亿丰专业音响,BaiYiFengZhuanYeYinXiang,,210103,0X6,0x3,0x0,0.5,,1,,望云寺路55号,,123.446005,41.797821
1009957870,杨家牛羊肉铺,YangJiaNiuYangRouPu,,210103,0X6,0x7,0x3,0.5,,1,,乐郊路19号,,123.451495,41.791822
1009957872,唐昊烟店,TangHaoYanDian,,210103,0X6,0x2,0x0,0.5,,1,,南三经街27号,,123.426477,41.786588
1009957874,上海凯尼真空设备有限公司东北销售处,ShangHaiKaiNiZhenKongSheBeiYouXianGongSiDongBeiXiaoShouChu,,210103,0X6,0xC,0x0,0.5,,1,,南二经街9号,,123.428206,41.790641
1009949193,三原色美术,SanYuanSeMeiShu,,210103,0X6,0x8,0x0,0.5,,1,,风雨坛街24号,,123.448351,41.791495
1009955289,佐客便利店(中共皇城街道西华社区委员会南),ZuoKeBianLiDian(ZhongGongHuangChengJieDaoXiHuaSheQuWeiYuanHuiNan),,210103,0X6,0x2,0x0,0.5,,1,,西顺城内街79号,,123.44927,41.798186
1009955716,川松豪顺电动车,ChuanSongHaoShunDianDongChe,,210103,0X6,0xC,0x8,0.5,,1,,十三纬路133号,,123.433531,41.786787
1009947049,羽建杂货店,YuJianZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,西顺城内街8号,,123.448937,41.803569
1009953154,361度(圣旦尼大厦东),361Du(ShengDanNiDaShaDong),,210103,0X6,0x9,0x0,0.5,,1,,热闹路86号,,123.45562,41.788226
1009953563,瀚丰寄卖,HanFengJiMai,,210103,0X6,0xD,0x0,0.5,,1,,小西路8号,,123.447969,41.801583
1009958651,万泉名烟名酒,WanQuanMingYanMingJiu,,210103,0X6,0xC,0xA,0.5,,1,,万柳塘路63号,,123.473849,41.782161
1009958656,好想你枣(热闹路),HaoXiangNiZao(ReNaoLu),,210103,0X6,0x7,0x4,0.5,,1,,热闹路38号,,123.444185,41.78826
1009958659,放心粮油店(乐郊路),FangXinLiangYouDian(LeJiaoLu),,210103,0X6,0x7,0x3,0.5,,1,,乐郊路73号,,123.459319,41.791802
1009958666,开原榛子(热闹路),KaiYuanZhenZi(ReNaoLu),,210103,0X6,0x7,0x3,0.5,,1,,热闹路134号,,123.458915,41.788159
1009938455,天弘洗化商行,TianHongXiHuaShangHang,,210103,0X6,0x0,0x0,0.5,,1,,五爱市场南区购物城11-12号,,123.450053,41.785621
1009944496,鸿运粮油,HongYunLiangYou,,210103,0X6,0x7,0x3,0.5,,1,,药王庙路19号,,123.43918,41.795898
1009944920,金龙玉器,JinLongYuQi,,210103,0X6,0xC,0x2,0.5,,1,,文化路80号,,123.449278,41.771239
1009944921,速派奇电动车(南顺城路),SuPaiQiDianDongChe(NanShunChengLu),,210103,0X6,0xC,0x8,0.5,,1,,南顺城路65号,,123.459477,41.792739
1009950975,伊韵儿(热闹路),YiYunEr,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦4层413-418,,123.4531,41.788242
1009950979,天成电脑刺绣,TianChengDianNaoCiXiu,,210103,0X6,0xC,0x0,0.5,,1,,南乐郊路83号,,123.455121,41.789943
1009951421,圣博书店,ShengBoShuDian,,210103,0X6,0xC,0x5,0.5,,1,,广昌路59号,,123.442308,41.790826
1009957489,汇文五金建材日杂,HuiWenWuJinJianCaiRiZa,,210103,0X6,0x6,0x3,0.5,,1,,东滨河路72号,,123.464046,41.786859
1009936310,香茶源茗茶,XiangChaYuanMingCha,,210103,0X6,0xC,0x0,0.5,,1,,朝阳街57-9号中街茶城0288号,,123.46189,41.799796
1009942358,刘迁榛子行,LiuQianZhenZiHang,,210103,0X6,0x7,0x4,0.5,,1,,十三纬路76号,,123.43343,41.787185
1009948833,洛威尔男装服饰,LuoWeiErNanZhuangFuShi,,210103,0X6,0xB,0x1,0.5,,1,,小南街70甲1号圣旦尼大厦2层,,123.453479,41.788675
1009948840,广宜纸张(沈阳市信访大厅东北),GuangYiZhiZhang(ShenYangShiXinFangDaTingDongBei),,210103,0X6,0xC,0x0,0.5,,1,,令闻街35号,,123.4472,41.806596
1009948848,真彩文具店,ZhenCaiWenJuDian,,210103,0X6,0x8,0x0,0.5,,1,,清真路35号,,123.442716,41.803555
1009918602,中国旅游服务公司辽宁省公司,ZhongGuoLvYouFuWuGongSiLiaoNingShengGongSi,,210103,0X7,0x1,0x0,0.5,,1,,北站路51号新港澳国际大厦11层B,,123.432992,41.814658
1009918604,沈阳市人事局毕业生就业指导中心,ShenYangShiRenShiJuBiYeShengJiuYeZhiDaoZhongXin,,210103,0X7,0x0,0x0,0.5,,1,,北京街16号沈阳市人才大厦3层,,123.431449,41.808418
1009924674,通安汽校,TongAnQiXiao,,210103,0X7,0x0,0x0,0.5,,1,,大南街72号,,123.459646,41.7903
1009914994,沈阳再生资源绿色回收站(南山东堡路),ShenYangZaiShengZiYuanLvSeHuiShouZhan(NanShanDongBaoLu),,210103,0X7,0x0,0x0,0.5,,1,,南山东堡路22号,,123.448053,41.81534
1009915002,迁之喜房产,QianZhiXiFangChan,,210103,0X7,0x10,0x0,0.5,,1,,沈阳路南苇巷28号,,123.462047,41.794823
1009921214,中国福利彩票(大西路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,大西路303号,,123.43629,41.79277
1009921219,易霖起名馆,YiLinQiMingGuan,,210103,0X7,0x0,0x0,0.5,,1,,太清宫街6号,,123.447238,41.804298
1009921224,中国福利彩票(大南街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,大南街201号,,123.459089,41.784139
1009911186,玺礼花艺庆典策划中心,XiLiHuaYiQingDianCeHuaZhongXin,,210103,0X7,0x0,0x0,0.5,,1,,南通天街52号,,123.456934,41.783087
1009917441,鑫盛通风工程,XinShengTongFengGongCheng,,210103,0X7,0x0,0x0,0.5,,1,,乐郊路50号,,123.464135,41.792068
1009917442,久岁伴韩国少儿生活社,JiuSuiBanHanGuoShaoErShengHuoShe,,210103,0X7,0x0,0x0,0.5,,1,,热闹路76号五爱大厦6层605,,123.4531,41.788242
1009917443,松下智能便座沈阳客服中心,SongXiaZhiNengBianZuoShenYangKeFuZhongXin,,210103,0X7,0xC,0x0,0.5,,1,,广昌路47号,,123.439194,41.790497
1009923933,真赢塑钢门窗加工处,ZhenYingSuGangMenChuangJiaGongChu,,210103,0X7,0x0,0x0,0.5,,1,,热闹路17号,,123.440715,41.787018
1009923935,惘丝发染烫专营,WangSiFaRanTangZhuanYing,,210103,0X7,0xB,0x0,0.5,,1,,北二经街70号,,123.426994,41.794296
1009913829,芊雪美容中心,QianXueMeiRongZhongXin,,210103,0X7,0xB,0x0,0.5,,1,,东纬路45号,,123.43,41.790069
1009913843,爱乐电脑美术,AiLeDianNaoMeiShu,,210103,0X7,0x0,0x0,0.5,,1,,万寿寺街155号,,123.445083,41.797541
1009913847,中国福利彩票(小南街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,小南街254号,,123.449733,41.774914
1009913848,中国福利彩票(顺通路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,顺通路59号,,123.440997,41.784148
1009920530,风范建装工程事务所,FengFanJianZhuangGongChengShiWuSuo,,210103,0X7,0x7,0x0,0.5,,1,,青年大街101号,,123.43582,41.785676
1009913126,马师傅理发店,MaShiFuLiFaDian,,210103,0X7,0xB,0x0,0.5,,1,,文艺路80巷4号,,123.453858,41.779901
1009925628,中国移动24小时自助服务厅(沈州路),ZhongGuoYiDong24XiaoShiZiZhuFuWuTing,,210103,0X7,0x6,0x3,0.5,,1,,沈州路99号,,123.442669,41.792819
1009921944,中国福利彩票(万寿寺街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,万寿寺街241号,,123.445046,41.794125
1009922344,天地华宇(太清宫街),TianDiHuaYu(TaiQingGongJie),,210103,0X7,0x5,0x0,0.5,,1,,太清宫街61号,,123.447273,41.799785
1009921711,朝阳街邮政所,ChaoYangJieYouZhengSuo,,210103,0X7,0x4,0x0,0.5,,1,,朝阳街97号,,123.460578,41.798766
1009921726,沈阳市沈河区钰莹美术扩印社,ShenYangShiShenHeQuYuYingMeiShuKuoYinShe,,210103,0X7,0x0,0x0,0.5,,1,,南乐郊路119号,,123.459255,41.789843
1009928328,秀域(万寿寺街),XiuYu(WanShouSiJie),,210103,0X7,0xB,0x0,0.5,,1,,万寿寺街241号,,123.445042,41.794037
1009928503,佐客便利店(山东堡社区卫生服务站东),ZuoKeBianLiDian(ShanDongBaoSheQuWeiShengFuWuZhanDong),,210103,0X6,0x2,0x0,0.5,,1,,令闻街211号,,123.449859,41.81485
1009918405,房实置业金厦分公司,FangShiZhiYeJinShaFenGongSi,,210103,0X7,0x10,0x0,0.5,,1,,大西路268号,,123.439429,41.7943
1009918410,百合庆典,BaiHeQingDian,,210103,0X7,0x0,0x0,0.5,,1,,万寿寺街155号,,123.445072,41.797205
1009918424,天添房产中介,TianTianFangChanZhongJie,,210103,0X7,0x10,0x0,0.5,,1,,南乐郊路140号,,123.461035,41.790057
1009924912,诚信房产(南一经街),ChengXinFangChan(NanYiJingJie),,210103,0X7,0x10,0x0,0.5,,1,,南一经街152号,,123.433301,41.784371
1009918188,利民房产,LiMinFangChan,,210103,0X7,0x10,0x0,0.5,,1,,五爱街21号,,123.443063,41.772915
1009918189,万帮家政(药大社区东),WanBangJiaZheng(YaoDaSheQuDong),,210103,0X7,0x10,0x0,0.5,,1,,文化路78号,,123.447443,41.771297
1009918190,沈阳美好时光旅行社(光达大厦C座1单元北),ShenYangMeiHaoShiGuangLvHangShe(GuangDaDaShaCZuo1DanYuanBei),,210103,0X7,0x1,0x0,0.5,,1,,北站路77号光达大厦C座1单元13层,,123.436827,41.815354
1009924249,鑫达房产置业,XinDaFangChanZhiYe,,210103,0X7,0x10,0x0,0.5,,1,,药王庙路17号,,123.438909,41.796174
1009924261,友和家政房产中介所(太清宫街),YouHeJiaZhengFangChanZhongJieSuo(TaiQingGongJie),,210103,0X7,0x10,0x0,0.5,,1,,太清宫街145号,,123.447328,41.794027
1009914580,中国福利彩票(乐郊路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,乐郊路24号,,123.457649,41.792
1009927832,北方七星航空服务有限公司,BeiFangQiXingHangKongFuWuYouXianGongSi,,210103,0X7,0x3,0x1,0.5,,1,,文艺路21号,,123.439515,41.777805
1009910755,中国福利彩票(青年大街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,青年大街220号,,123.434068,41.787864
1009910756,一运驾校报名处(昌鑫大厦F座东),YiYunJiaXiaoBaoMingChu(ChangXinDaShaFZuoDong),,210103,0X7,0x0,0x0,0.5,,1,,文萃路18号,,123.437649,41.76366
1009910757,宝中旅游(十二纬路店),BaoZhongLvYouShiErWeiLuDian,,210103,0X7,0x1,0x0,0.5,,1,,南三经街19号,,123.426095,41.78751
1009910768,天地房产中介所,TianDiFangChanZhongJieSuo,,210103,0X7,0x10,0x0,0.5,,1,,朝阳街57号,,123.46168,41.80015
1009910769,航空售票(万寿寺街),HangKongShouPiao(WanShouSiJie),,210103,0X7,0x3,0x1,0.5,,1,,大西路79号沈达大厦,,123.445124,41.795837
1009917023,21世纪不动产(沈阳佳诚加盟店),21ShiJiBuDongChanShenYangJiaChengJiaMengDian,,210103,0X7,0x10,0x0,0.5,,1,,奉天壹号,,123.443458,41.783886
1009917255,飞利浦家庭小电器特约维修站,FeiLiPuJiaTingXiaoDianQiTeYueWeiXiuZhan,,210103,0X7,0xC,0x0,0.5,,1,,大西路42号,,123.445861,41.796722
1009923740,沈河区新经安物资运输服务站,ShenHeQuXinJingAnWuZiYunShuFuWuZhan,,210103,0X7,0x5,0x0,0.5,,1,,翰林路12号,,123.447951,41.784931
1009923746,新王宁美容院,XinWangNingMeiRongYuan,,210103,0X7,0xB,0x0,0.5,,1,,小西路51号2,,123.441909,41.801145
1009923755,东丽房产,DongLiFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南通天街56号,,123.456943,41.782775
1009923756,伦德货运(沈阳市商业企业减债脱困办公室西南),LunDeHuoYun(ShenYangShiShangYeQiYeJianZhaiTuoKunBanGongShiXiNan),,210103,0X7,0x5,0x0,0.5,,1,,热闹路47号,,123.444374,41.787365
1009920111,鸿达通风工程,HongDaTongFengGongCheng,,210103,0X7,0x0,0x0,0.5,,1,,西顺城内街1号,,123.449178,41.802459
1009920288,顺顺达物流有限公司沈河理货处,ShunShunDaWuLiuYouXianGongSiShenHeLiHuoChu,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路21号,,123.449181,41.782901
1009928534,合顺营铝塑门窗经销处,HeShunYingLvSuMenChuangJingXiaoChu,,210103,0X6,0x6,0x1,0.5,,1,,南二经街78号,,123.430451,41.784111
1009928537,浙江省磐安县芳芽茶业有限公司,ZheJiangShengPanAnXianFangYaChaYeYouXianGongSi,,210103,0X6,0xC,0x0,0.5,,1,,市府大路288号沈阳茶城1层A108室,,123.439406,41.805845
1009911303,通达房产,TongDaFangChan,,210103,0X7,0x10,0x0,0.5,,1,,青年大街214号,,123.433307,41.790013
1009911305,中国福利彩票(南二经街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,南二经街30号,,123.42854,41.788869
1009911739,宏达驾校(西滨河路),HongDaJiaXiao(XiBinHeLu),,210103,0X7,0x0,0x0,0.5,,1,,西滨河路46号,,123.433024,41.783465
1009911740,咏爱婚礼顾问商务庆典,YongAiHunLiGuWenShangWuQingDian,,210103,0X7,0x0,0x0,0.5,,1,,大南街256号,,123.457852,41.780784
1009917997,长吉货运托运站,ZhangJiHuoYunTuoYunZhan,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路27号,,123.449993,41.782609
1009918004,大世界发屋(东纬路),DaShiJieFaWu(DongWeiLu),,210103,0X7,0xB,0x0,0.5,,1,,东纬路45号,,123.430876,41.790284
1009918005,银河搬家,YinHeBanJia,,210103,0X7,0x11,0x0,0.5,,1,,北二经街70号,,123.427052,41.794425
1009911076,鑫兴源五爱理货部,XinXingYuanWuAiLiHuoBu,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路50号,,123.451097,41.782665
1009914382,舞彩人生摄影图片社(大西路),WuCaiRenShengSheYingTuPianShe(DaXiLu),,210103,0X7,0xD,0x0,0.5,,1,,大西路303号,,123.436176,41.792738
1009919245,巅峰发艺,DianFengFaYi,,210103,0X7,0xB,0x0,0.5,,1,,热闹路165号,,123.462654,41.78754
1009919246,魂刺青,HunCiQing,,210103,0X7,0xB,0x0,0.5,,1,,顺通路69号,,123.442023,41.783528
